feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,category_1,category_2,target,feature_1_feature_2_interaction,feature_3_feature_4_interaction,positive_signal_sum,abs_feature_3,feature_2_to_feature_3_ratio,overall_numerical_intensity,overall_numerical_variability
-0.4634176928124622,-0.8584846014822166,0.9654696283774608,-0.9637071366380372,0.3817498871426306,-2.6738085264166243,-1.0211462828977018,-2.1963587840461747,Below Average,Region B,0,0.3978369533339149,-0.9304299710746325,-2.285609430932716,0.9654696283774608,-0.8891876938037551,-0.8537129385966407,1.2037871914981988
-0.4657297535702568,-1.1911246950742942,1.1857530540520278,-1.3862359076777109,0.1264279132742847,-0.0234406672255902,-0.0520321047931812,0.4675980730613593,Below Average,Region B,0,0.5547422107083984,-1.6437334611654306,-3.0430903563222618,1.1857530540520278,-1.0045293043729546,-0.16734801099417015,0.8432241241830869
0.2419622715660341,-0.0202448581824786,0.0051964777225827,0.3162075185242446,-0.3451469887361358,-0.8829728296307078,-0.4735757813760516,-1.42993135580918,Above Average,Region B,0,-0.004898491873364734,0.0016431653257243935,0.5379249319078001,0.0051964777225827,-3.8951313046549516,-0.32356319324021154,0.5963184477477119
-1.913280244657798,-3.7967987369796776,2.709495125609422,-3.85699326343972,0.3688990135540313,-1.2813171522746736,-0.1474375569762805,-1.3580634423395863,Low,Region B,0,7.264340016404896,-10.450504446798298,-9.567072245077195,2.709495125609422,-1.4012932888493053,-1.1594370321880352,2.177274286622666
-1.7249178325130328,-3.492620958296299,2.5308306908419005,-3.772178196628234,-0.8760062453681565,0.0938751025096132,-0.4449624948918919,-0.4776256676137859,Low,Region B,0,6.024484173174043,-9.546744351351387,-8.989716987437566,2.5308306908419005,-1.3800289331506086,-1.0204507002449859,2.024137747431943
-0.5622875292409727,-1.319964206358322,0.7200473165622975,-1.4737921131480514,-0.9055833670082332,1.7872550749911942,0.3113726919821227,1.632344250828451,Low,Region B,1,0.7421994122797423,-1.0612000562429322,-3.356043848747346,0.7200473165622975,-1.833160603249769,0.02367401482606077,1.28287529039029
-1.0128311203344238,-2.3657876905991237,1.317793498911313,-2.0581058310434592,-0.2913788315964798,0.0626422260221405,-0.383260596556637,-0.1658649929137796,Low,Region A,0,2.3961433971429,-2.7121584842205357,-5.4367246419770066,1.317793498911313,-1.795262988693308,-0.6120991672638061,1.1868963139855044
0.3142473325952739,0.4815460224960058,-1.0238194116938484,-0.1626752580024102,-0.6123067531356783,2.819789520107259,1.3542071764879493,2.798836465628156,Above Average,Region C,0,0.15132455309123358,0.16655008694517262,0.6331180970888695,1.0238194116938484,0.47034227584827826,0.7462281368103384,1.4611126417727238
-0.9080240755212108,-1.854946448015377,1.3576117978767637,-1.997110010247566,0.4371121014751549,3.0680017563615154,1.9786070148749129,3.480766173261518,Low,Region A,0,1.6843360336005164,-2.71130011156988,-4.760080533784153,1.3576117978767637,-1.3663295240855253,0.6952522887582139,2.133548583659063
-1.4123037013352917,-2.6914318379293047,1.732785873889604,-2.2631987700589997,0.8960436758163841,3.0497419425189074,2.6290165340954066,2.9187791254515743,Low,Region B,0,3.8011191465992042,-3.921638858562561,-6.366934309323596,1.732785873889604,-1.5532388192021682,0.607429105306035,2.388845549077692
1.465648768921554,2.969023754156704,-2.208724717842629,2.901737045315401,0.323254827369251,-0.1116948256251528,0.1588378782546123,0.3100720876677066,High,Region B,1,4.351546010178624,-6.4091383366677634,7.336409568393659,2.208724717842629,1.3442247401622576,0.7260193522771808,1.7022372637843814
-0.2257763004865356,-0.1299391515385255,0.9733956935986988,-0.020812458627389,0.3095687342551276,-0.956435737878204,-0.3524249766138229,-1.6893901992150493,Below Average,Region A,1,0.02933718092272762,-0.02025875760110154,-0.3765279106524501,0.9733956935986988,-0.13349043857765083,-0.26147679956321246,0.7980042296074848
0.0675282046879238,-0.0720644018332312,-0.2540958359310983,0.3626431839816467,-0.9868088531608336,-0.0673950484094049,-0.3869042359513083,0.15673695428377,Above Average,Region A,0,-0.004866379677707228,-0.09214612297853159,0.3581069868363393,0.2540958359310983,-0.2836099928956708,-0.14754500404156698,0.41131618864440905
-1.4247481862134568,-2.673284594015427,2.1955544810086054,-2.3163527326565587,0.0245539434492603,2.2506443448913203,1.0512126358666554,2.032785857936483,Low,Region B,0,3.8087573765558567,-5.085678621780636,-6.414385512885443,2.1955544810086054,-1.217589178291846,0.1425457187833602,2.052977709631131
-0.5443827245251827,-1.0793057004246198,1.088568602530559,-1.2553292096405886,0.6342026403503189,2.130726883677854,1.1168700634955298,2.2574692243822905,Low,Region A,0,0.5875553777927152,-1.3665119634542466,-2.879017634590391,1.088568602530559,-0.9914898394329553,0.5436024724807702,1.3702884611666692
0.110922589709866,0.3607790042434491,-0.082296496975027,0.3086215833619146,0.3082407306760353,-4.947744137293393,-2.4144531953725625,-4.758951537134996,Above Average,Region A,1,0.04001854146363011,-0.025398475201571846,0.7803231773152297,0.082296496975027,4.383839332962055,-1.389360182348089,2.325458478211513
-1.1509935774223028,-2.3892901274977145,1.8142356225161431,-2.027384566806109,-0.544435230702331,0.6116985479167371,0.1709751507847201,-0.1090622134607703,Low,Region A,0,2.7500575913483845,-3.678153301639102,-5.567668271726125,1.8142356225161431,-1.3169672014359608,-0.45303204933395336,1.3889893656442627
0.3756980183456719,0.965732111469462,-0.672267757624932,1.3415199063830214,0.6969504968544016,-4.736024899054046,-1.8623095046809817,-4.00147976276301,Above Average,Region A,1,0.3628236405318584,-0.9018605792733224,2.6829500361981555,0.672267757624932,1.4365268362035906,-0.9865226738838015,2.3279451405887017
-0.600638689918805,-1.1422324281685614,0.8313946423598377,-1.177452478294538,0.9287534484303646,-0.03813651753466,0.578528423480178,-0.1349608533257527,Low,Region A,0,0.6860689892379402,-0.978927682087392,-2.9203235963819045,0.8313946423598377,-1.3738734845018468,-0.09434305662149212,0.8357045938913865
-0.2916937497932768,-0.7192764965701035,0.1495374680335667,-0.7406947574870743,-0.4420143049994591,-1.0580073610572502,-0.4308441504910316,-0.1270435297699816,Below Average,Region A,0,0.20980845842270449,-0.11076161862035382,-1.7516650038504546,0.1495374680335667,-4.809976362795481,-0.4575046102668263,0.3808774297259238
-0.6017066122293969,-1.2058180302414314,1.1563734210109176,-1.098744552427891,-0.5858113156683866,-1.6738396570112384,-0.9736695473422072,-1.6383335375461832,Low,Region C,1,0.7255486819416962,-1.2705589969081497,-2.9062691948987194,1.1563734210109176,-1.0427574394003714,-0.8276937289319771,0.8989640896116078
1.8522781845089376,3.656645197230456,-3.3008647737476355,4.203405473237373,-0.3229461906946482,1.6985112783006169,0.7689627157823302,2.3589552440968835,High,Region C,1,6.773124127319355,-13.874873056387253,9.712328854976766,3.3008647737476355,1.1077836688520923,1.364368391089289,2.3790608546810987
-0.0134972247379339,0.0708412206516909,0.3115723386215615,0.4978676689148734,-0.8736834322446578,-1.2945721868078344,-1.4638036217256842,-1.264695260334035,Below Average,Region B,1,-0.0009561598758454364,0.1551217939278724,0.5552116648286304,0.3115723386215615,0.22736611856810704,-0.5037463122077525,0.8019157816650637
-1.0577109289559004,-2.3513772077867023,1.165456878010278,-2.074022526267095,0.7468653461737511,-0.0190092963567964,0.4376916276756966,0.1146050022491781,Low,Region A,0,2.487077370773804,-2.4171838183862384,-5.483110663009698,1.165456878010278,-2.017556577678362,-0.3796876381571988,1.3047803428756213
0.822544912103189,1.6392194837832392,-0.9450351859317878,1.2077517733576826,0.8585989610649623,-1.864735704052227,-0.5543235628155806,-1.806624087415983,High,Region B,1,1.3483316462063195,-1.141367921694524,3.669516169244111,0.9450351859317878,1.734557372707374,-0.08032542623831315,1.3861228419984712
-1.2208436499710222,-2.3626258494121783,1.725120217092879,-2.472559212031481,0.2666060792662605,0.1474437813698476,-0.1294593644776405,0.03768023589457,Low,Region A,0,2.8843967655122507,-4.265461884634747,-6.056028711414681,1.725120217092879,-1.3695419347943576,-0.5010797202835957,1.427505309030308
0.2088635950047554,0.4243318514481174,-0.6828559989470572,0.3354171819721563,0.5286696257068919,1.9194608258365335,1.3743262237611025,1.790787446791405,Above Average,Region A,0,0.08862747596847763,-0.22904163485960366,0.9686126284250292,0.6828559989470572,0.6214066079756421,0.7373750939467381,0.8873891056124301
-1.959670123879776,-3.649951998881752,3.1132947793435544,-3.082557985840363,0.3373013548703121,-1.75575337496155,-0.5537668570390679,-1.6429715563825282,Low,Region A,0,7.15270188580384,-9.596911684340585,-8.69218010860189,3.1132947793435544,-1.1723755973007335,-1.1492594703463963,2.137866140771482
-1.3281860488984305,-2.5015675429826505,2.270909333870378,-2.5971132994545054,-0.2452915414202618,1.2798730276645092,0.6449118371415692,1.5540447940585171,Low,Region B,0,3.3225471109666813,-5.897808832850131,-6.426866891335587,2.270909333870378,-1.1015703727584685,-0.1153024300026094,1.8649702123014051
0.1968612358691235,0.3922263123900977,0.0051964777225827,0.8936034416211431,0.2640847241085315,0.1129724884177877,0.3552070920909893,0.2297562932217679,Above Average,Region C,0,0.07721415659750354,0.004643590377207501,1.4826909898803642,0.0051964777225827,75.46474142369097,0.3062385081802529,0.26789051778417705
0.7384665799954104,1.5202709794903555,-0.8915167053894356,1.2919915112779217,0.6726403417502258,0.0946394760880106,0.4208140035590636,0.3542280963809596,High,Region B,1,1.1226693108905157,-1.1518320155256105,3.550729070763688,0.8915167053894356,1.7052616793810795,0.525191785394064,0.7443072695112692
0.1713682811899705,0.4018696726763409,-0.9425777701857608,0.2055160896120373,0.6198148204715341,-0.7008157009439464,-0.1145187707408079,-1.459879927517372,Above Average,Region A,0,0.06886771506892059,-0.19371489748381113,0.7787540434783486,0.9425777701857608,0.4263512879641258,-0.22740291317975053,0.7297295358220556
-0.1156482823882405,-0.1506366439431162,-0.2227064633416193,0.0419449983821401,-0.837884947166651,1.5468144254172285,0.8854775721073417,1.9988076479963168,Below Average,Region A,0,0.017420869136750342,-0.009341422244556365,-0.2243399279492166,0.2227064633416193,-0.6763879471432398,0.39327103838292504,0.980095854943055
-0.3011036955892888,-0.9673389903114992,0.8393782225245519,-0.3400803080827963,-0.0747980789137658,1.3418356188758471,0.6779893768679867,0.970546207123008,Below Average,Region C,0,0.2912693448704036,-0.28545600451413955,-1.6085229939835843,0.8393782225245519,-1.1524457174459122,0.26830354406175544,0.7998635022855545
-1.4785219903674274,-3.0173492398887243,2.150682203291766,-3.102060091595875,-0.2053570720855,-0.2668696724378852,-0.9988879063875672,-1.0905780435176802,Low,Region B,0,4.461217203793921,-6.671545432536874,-7.597931321852027,2.150682203291766,-1.4029724300029254,-1.0011177266236118,1.6827388096305316
-0.7198442083947086,-1.7365762304281025,0.5211023146574086,-2.7616833751725816,0.5040174915597293,0.4053565795617773,-0.2736261391030052,1.329118732486401,Low,Region B,0,1.2500643419095845,-1.439119599153317,-5.218103813995393,0.5211023146574086,-3.3324989144806874,-0.3415168543541352,1.3500804599551266
-0.4606387709597875,-0.6656213524276777,0.4812983023070831,-1.2912947133632326,0.0027518790915666,1.4859523224421796,1.105835219291062,2.191051618128579,Below Average,Region B,0,0.30661100170687705,-0.6214979533198354,-2.417554836750698,0.4812983023070831,-1.3829676237573096,0.35616681306372155,1.1814719734174812
1.0571222262189155,2.102074548437246,-1.8627034810858976,2.2212591709030285,-0.3005977828611608,1.0830384337752728,-0.1589783740552587,1.0777967796854784,High,Region A,1,2.222149726322103,-4.137547190035046,5.38045594555919,1.8627034810858976,1.128506732969152,0.6523764401272029,1.3620033832490372
0.3436182895684614,0.6485683892009982,-0.5652159537945696,0.058649978488291,0.4126995211864031,-0.6132733481074953,-0.2635877753014093,-0.0784583803429027,Above Average,Region A,1,0.2228599605654192,-0.03314990353129039,1.0508366572577506,0.5652159537945696,1.1474680383290892,-0.0071249098877778985,0.4603223390952544
-1.763040155362734,-3.346720844318821,2.5333349379018064,-3.692945974877386,-0.0528429593282024,2.331415682204893,0.7745450574100695,2.165802341598115,Low,Region C,0,5.900403237323554,-9.355469061940727,-8.80270697455894,2.5333349379018064,-1.3210726592741928,-0.13130648934653255,2.5342078789868214
0.324083969394795,0.7326328982795649,-0.4324464354107442,0.7375696785348677,-0.48675194449405,1.7282756372916963,0.5299900643627486,1.493572990374517,Above Average,Region B,1,0.23743457778365448,-0.318959378349452,1.7942865462092277,0.4324464354107442,1.6941547996086523,0.5783658572916743,0.7957258765098951
-0.3850822804163165,-0.9958914637084744,0.5567836051407024,-1.975638362007059,0.7808338452204513,4.2224780376011,2.6174889288624694,3.92531621608155,Below Average,Region C,0,0.3835001558920026,-1.1000030496525623,-3.35661210613185,0.5567836051407024,-1.7886476287482973,1.0932860658468029,2.2831502571535727
-0.6769220003059587,-1.3680250731173913,1.4233047769700438,-1.5199153888475732,-0.7739043036938966,-3.1391388421744018,-2.155918563188452,-3.459009259178966,Low,Region C,0,0.92604626896333,-2.1633028335370326,-3.5648624622709235,1.4233047769700438,-0.9611603460429038,-1.4586910816920746,1.5450043155752895
0.6116762888408679,1.1563191830364588,-0.7901498533454012,0.6903957598923511,-0.9638245862290268,1.4039712786323115,-0.0246090690396169,1.2744317558941325,High,Region A,1,0.7072930265952453,-0.545516108429228,2.458391231769678,0.7901498533454012,1.4634157238972103,0.4197763447102596,0.9202004972314677
1.030999522495951,1.713092467270691,-1.4091978003858503,1.113420580110391,-0.7121779347039212,2.3041791005001926,1.0147848877337813,1.9472041231609296,High,Region A,1,1.766197515747493,-1.5690298323959002,3.857512569877033,1.4091978003858503,1.21564996138347,0.8752881182727706,1.2946034323410749
0.9312801191161986,1.7245049915849562,-1.0473730415059412,1.403631215897732,-0.6727134930053116,2.0103342231857138,1.458374349483833,0.5860707924707702,High,Region A,1,1.605997213979717,-1.47012549574749,4.059416326598887,1.0473730415059412,1.646503467954408,0.7992636446534939,1.1188076475084021
-0.8392175232226385,-1.7151431108485702,1.1421956597050833,-2.1428266808763428,0.0760844000951312,-0.5054261137625017,-0.0525433106771844,-0.5971396740806703,Low,Region C,0,1.4393781534587085,-2.447527334397208,-4.697187314947552,1.1421956597050833,-1.501618041232429,-0.5792520442084617,1.0336230722084498
-0.3092123758512146,-0.6414149380007976,0.0852553307692763,-0.4536228508038765,0.249731001274075,-2.726313195630751,-1.5124980857739454,-3.21091452187622,Below Average,Region B,0,0.19833343688568614,-0.03867376618978657,-1.4042501646558887,0.0852553307692763,-7.523370196831687,-1.0648737044866816,1.2951112068159452
0.3312634314035639,0.3660805780716661,-0.1348040497156711,0.8446912927448197,-0.1027777318824016,-0.00313747082531795,1.7496072004114973,3.2279442875739086,Above Average,Region A,1,0.12126910846222039,-0.11386780702156715,1.5420353022200497,0.1348040497156711,2.715629561680353,0.7848584422227581,1.1673368073871266
0.9755451271223592,2.1814233708542137,0.0051964777225827,2.0356526302097886,-0.5916575094420484,-0.9634882207631822,-0.2543313471034533,-1.083400294634223,High,Region C,0,2.1280769396276593,0.010578223543802045,5.192621128186362,0.0051964777225827,419.7080752027223,0.2881175292457547,1.2932196785826569
-0.4791742378452899,-0.9787690874688676,0.7605667191376135,-1.217219399087602,-0.7356182024121496,-0.5908897719641335,-0.3442510915978297,-0.2734832913350446,Below Average,Region B,0,0.4690009315144245,-0.9257765648347148,-2.6751627244017593,0.7605667191376135,-1.2868927550312896,-0.4823547953216629,0.5940104947429582
-0.1856589766638171,-0.3638073379955217,0.0884894885366547,-0.5294893384586812,-0.015696061752547,-0.00313747082531795,1.5955871219228486,4.139624168647199,Below Average,Region C,0,0.06754409807503597,-0.04685424074582035,-1.07895565311802,0.0884894885366547,-4.111259232621648,0.5907389491763522,1.5741608679228825
-1.1063349740060282,-2.132541620344089,1.4744458610779692,-2.575816463519474,0.130966175239624,-2.5462284004504503,-1.0490966366647096,-3.179441216154503,Low,Region A,0,2.3593053781101507,-3.79790192353278,-5.814693057869591,1.4744458610779692,-1.4463333176924302,-1.3730059093527078,1.5679491371860603
-1.1962066240806708,-2.550028498942076,2.0483266377522598,-3.065525257189947,-0.3920772565930519,1.637775920570416,0.4851377680954175,1.004708231397044,Low,Region B,0,3.0503609820290007,-6.279197043004515,-6.811760380212694,2.0483266377522598,-1.2449319395701555,-0.2534861348738261,1.893350500006628
0.812525822394198,1.7163228394149352,-0.923391994150014,1.0581010582576005,-0.5591201053180517,-1.5075753099420908,-1.017592901525194,-2.128072828330847,High,Region C,1,1.3945566265895653,-0.9770420461967259,3.586949720066734,0.923391994150014,1.8587133000665825,-0.318600427399933,1.358346208236741
1.356240028570823,2.639065127938009,-1.799213021132237,2.10725674461074,-0.8388145463051455,-1.551465646707927,-1.307384680601133,-1.9833698775156856,High,Region A,1,3.579205764514908,-3.7914037737723727,6.1025619011195715,1.799213021132237,1.4667877734063333,-0.1722107338928196,1.8897529779194244
-0.0720101215803338,-0.323337351290106,0.3459036640041432,0.3294590515549457,-0.9475110260155346,0.3353054574487395,-0.0832780750251697,-0.0160484419031639,Below Average,Region B,0,0.023283561977863635,0.11396109307218563,-0.0658884213154941,0.3459036640041432,-0.9347585763869121,-0.05393960535080995,0.43622552294040673
1.0035328978920242,2.121755294455128,-1.3345904856601083,1.8455868803097448,-0.7885271383276402,1.3527495978565118,0.17622656158836,1.812420112366096,High,Region B,1,2.1292512392622998,-2.4631026909205067,4.970875072656897,1.3345904856601083,1.589816297535929,0.7736442150600145,1.2914926314162773
0.3616360250476341,1.0216068218556298,-0.5029972185480043,-0.1550445668498754,0.4841588245678812,1.9004014104501863,1.617629745329669,1.9935428888820903,Above Average,Region A,1,0.3694498302174164,0.07798698587646744,1.2281982800533884,0.5029972185480043,2.0310346720604366,0.8401167413419014,0.9443071194587305
-0.6451197546051243,-1.1452736345130825,0.9150657266113922,-1.380096409905485,-0.3119626996922211,2.1629463410605285,0.9246006857697924,1.2324286119788963,Low,Region A,0,0.7388386460527986,-1.2628789241239364,-3.170489799023692,0.9150657266113922,-1.251573902981016,0.21907360833808706,1.266904039969645
0.3613956055084139,0.907386724044914,-0.1789962532801549,0.2712209093405854,-0.9451621691961956,-0.00313747082531795,-1.246212180659436,-1.8509579278633173,Above Average,Region A,1,0.3279255745665078,-0.048547526583201356,1.5400032388939136,0.1789962532801549,5.069277362735456,-0.3355578453663135,0.9282238623196614
1.5380365664659692,2.971947011619479,0.0051964777225827,2.995740987618344,0.0163305437086891,-2.2870538810042165,-0.9638293957077188,-2.305375383675177,High,Region A,0,4.570963177470021,0.015567301304786622,7.505724565703792,0.0051964777225827,571.8056277002523,0.24637411584349395,2.109892341641981
-0.0358260391099515,-0.3911760240535944,0.1647328228291514,-0.4105174861483963,0.0721345337772505,-0.6852877946544584,-0.1994136599122103,-1.1874254593704467,Below Average,Region A,1,0.014014287536619404,-0.06762570431395237,-0.8375195493119423,0.1647328228291514,-2.374594466002835,-0.334097388330332,0.44425908767884664
1.5646436558140062,3.4273148160479807,-2.5881693831072834,3.4496690711248026,-0.142622440775213,0.6949573160968584,0.4562927525212731,0.7354702096196686,High,Region B,1,5.362526383406821,-8.928327871737356,8.44162754298679,2.5881693831072834,1.3242230258168879,0.9496944996677618,1.957786770432626
-2.6197451040897444,-4.828587230298536,3.731827945079481,-4.844877661796611,-0.7786343759290282,-0.00313747082531795,-0.6349263428026234,-0.8307840293614588,Low,Region A,0,12.649667756244849,-18.080249848783925,-12.293209996184892,3.731827945079481,-1.2938929681289817,-1.35110803375298,2.7947238547154685
0.8219025043752238,1.952366363504384,-1.3037001269200037,1.803282241656484,0.5099347952119271,-4.947744137293393,-2.848107565515858,-5.494585664401815,High,Region B,1,1.6046548036222017,-2.350939287320147,4.577551109536092,1.3037001269200037,1.497556704669615,-1.1883314486728813,2.9564471879145304
0.0870470682381712,0.1069369486803925,-0.3717521153754059,-0.4754214999356021,0.3781631764732382,-3.6543596489723535,-1.341019025171153,-3.938870995389626,Above Average,Region B,0,0.009308547868963938,0.1767389482960085,-0.2814374830170384,0.3717521153754059,0.28765582387226213,-1.1511595114315423,1.7151543350449714
-0.2990073504658674,-0.8289415686775038,0.6878665733422913,-0.8588031974660734,-0.2105417234568236,-0.4809462092607591,-0.3494264364424501,-0.4248527236126359,Below Average,Region A,0,0.24785962214128027,-0.590742012616391,-1.9867521166094444,0.6878665733422913,-1.2050888874580112,-0.34558157950497775,0.4795944111781063
0.0917607765355023,-0.0296149864929087,-0.5420514402667622,0.3779548491613689,-0.238369286503864,1.710401705839119,0.9828193568363311,2.430790174066177,Above Average,Region C,0,-0.002717494157677714,-0.20487097034372687,0.4401006392039625,0.5420514402667622,-0.054634910375708605,0.5979613936468704,1.0311209409246231
-1.9875689146008928,-4.311884342724595,3.011122258915661,-3.5864151092065137,-0.6881297701081137,-1.8092934158390448,-1.3276131097028026,-1.3628153364026228,Low,Region B,0,8.570167282953708,-10.799134365043175,-9.885868366532002,3.011122258915661,-1.4319853330339432,-1.5078247174586157,2.192539681858418
-0.2196718878375119,-0.4608194993570329,0.3692602608089222,-0.5560160302794355,0.5070986941754989,1.4661422899301313,1.1577006718215117,0.9255390269056846,Below Average,Region B,0,0.10122908937609652,-0.20531462435492592,-1.2365074174739803,0.3692602608089222,-1.2479497533739083,0.39865419077097103,0.7595423096178798
0.3571125715117464,1.0353607346399838,-1.0789087307635237,0.9835167565265096,0.1991478086795324,-2.992207324951095,-1.1489344849787804,-1.7365891148774029,Above Average,Region B,1,0.3697403343895755,-1.061124815468674,2.3759900626782398,1.0789087307635237,0.9596361077467334,-0.5476877230266287,1.4272807559179699
1.477894044741516,2.9274555631085835,-2.3491482132693564,3.127626434744141,-0.8284131089741087,0.5111370425854828,-0.0837230844921213,1.1015295234712623,High,Region A,1,4.326469142963597,-7.347258050953206,7.532976042594241,2.3491482132693564,1.246176933577747,0.7355447752394246,1.8475624325425397
-0.5182702182736474,-0.9760758564776398,0.8541151888249139,-0.378779232688798,-0.243873083126173,0.5257040853468312,-0.1051236361600368,0.1827495947804728,Low,Region B,0,0.5058710471883037,-0.3235210958509487,-1.873125307440085,0.8541151888249139,-1.1427904882830018,-0.08244414472175964,0.5880021286344164
-0.8084936028931876,-1.3418678129255337,1.341358802328002,-1.5363864571273524,0.8071218851370052,0.9374778966933194,0.5142689146173658,0.5043217504647014,Low,Region A,0,1.0848915426785666,-2.0608454980453077,-3.686747872946074,1.341358802328002,-1.0003787280613672,0.05222517203679,1.1110678039967343
-0.5017570435845365,-1.084333149535553,0.6913434027967551,-0.8072726227554179,-0.0952507966875475,-2.016562950189133,-0.9678586852317675,-1.8463172038322868,Low,Region C,0,0.5440717953716683,-0.5581026020003917,-2.3933628158755074,0.6913434027967551,-1.5684413515883062,-0.828501131127436,0.8853656873102629
0.915402117702074,2.2379105267480672,-1.1700367152088966,1.908782820538312,-0.3501450013988456,-3.095266115598996,-1.9398656460708783,-2.7430585143600226,High,Region C,1,2.0485880354129447,-2.2333459813898195,5.062095464988453,1.1700367152088966,1.9126823842157212,-0.5295345659561481,2.056561279271515
0.3287511096596844,1.0559211008188596,-0.5259215416603389,1.187860696925061,0.2875681508971897,1.4521038494336236,1.1861334424675354,2.335679637699881,Above Average,Region B,1,0.3471352336072756,-0.6247215290045526,2.572532907403605,0.5259215416603389,2.007750223987954,0.913512055780187,0.8691729979328321
-0.5297602037670388,-1.0857426752701742,0.7987361792730753,-0.6975010046228259,-0.5940552446318834,-3.052317423496419,-2.2758156307520285,-2.798090156617659,Low,Region B,0,0.5751832608896973,-0.5571192874715676,-2.313003883660039,0.7987361792730753,-1.3593240723541884,-1.2793182699856191,1.3184903096109637
0.5132674331133561,0.9110280134228697,-0.694404988974068,0.394683770803751,0.0476067964143589,-1.5418193889811944,-0.3519343777000837,-1.8736936814741023,High,Region B,1,0.46760100994391646,-0.2740703795132223,1.8189792173399766,0.694404988974068,1.3119529898767783,-0.3244083029218891,0.9930848290807903
0.0970775493480403,0.3336027079741434,0.13248356459819,0.1235448191668562,0.3390455071272911,2.7833652503199424,1.5764951799771834,2.529685524372616,Above Average,Region B,1,0.03238533334599978,0.016367658030863895,0.5542250764890398,0.13248356459819,2.51804962325929,0.9894125128605328,1.1382162076217712
0.9686449905328892,1.867784992562007,-1.6556828865239934,2.249698231240008,0.7097568319501555,0.3397778964332587,0.2684841558292175,0.6530846290382613,High,Region A,1,1.8092205764376978,-3.7247868613073787,5.086128214334904,1.6556828865239934,1.128104831945491,0.6751936051327254,1.1771659469870877
-0.7020530938773524,-1.635417231168172,0.9070330790605392,-1.3889527389622542,0.38500860555574,0.737507983632961,0.4258552083868937,0.0672807172359727,Low,Region A,0,1.1481497269219483,-1.2598260794905027,-3.7264230640077787,0.9070330790605392,-1.803038352056249,-0.15046718376695906,0.9722046229924768
